ACTIVE,DOCUMENT_ID,TITLE,QUICK_CODE,SUMMARY,VERSION,REVISION,CAN_DOWNLOAD_BINARY,CAN_DOWNLOAD_CONTENT,LAST_MODIFIED_DATETIME,DOWNLOAD_AS_PDF,TYPE,SHOW_IN_OFFICE_ONLINE_VIEWER,IS_EDITABLE_FORM,IS_PRINTABLE,DOCUMENT_TYPE_ID,DOCUMENT_TYPE_NAME,DOCUMENT_TYPE_MINI_ID,DOCUMENT_TYPE_MINI_NAME,PRINT_HEADER_REQUIRED,CAN_BE_COMPARED,CAN_BE_EDITED,CAN_CHECK_DOCUMENT,MARKED_AS_FAVORITE,FOLDER_MINI_FOLDER_ID,FOLDER_MINI_FOLDER_NAME,FOLDER_MINI_FULL_PATH,STATE,CHECK_DATE,HAS_DELETE_PUBLISHED_PERMISSION,ORIGINAL_TYPE,LANGUAGE,DOWNLOAD_BINARY_EXTENSION,MIME_TYPE,OFFICE_PRINT_COVER_PAGE_MODE,ATTENTION_REQUIRED_FLAGS
True,491c1008-e919-43a3-ae3f-b5e4473acd49,Handleiding schrijven dagprogramma - Jeugd',48-PHY-5,Handleiding schrijven dagprogramma - Jeugd',1,0,True,False,20260105114008,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270104,False,none,nl-NL,pdf,application/pdf,not_used,
True,49300376-8a8c-4f28-8330-5137467dcbce,Ontruimingsplan Plaatwerkerstr 6-8  gebouw G2,FTQ-55-R,Ontruimingsplan Plaatwerkerstr 6-8  gebouw G2 28-08-2020 aanpassing 27-9-2023,1,0,True,False,20241008132641,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261029,False,none,nl-NL,pdf,application/pdf,not_used,
True,494a0ab9-f89c-4397-b6b8-1484d68ba4b8,Uitvoeringsplan Integriteit Cordaan,5-RPF-78,Dit is het uitvoeringsplan van het integriteitsbeleid van Cordaan.,1,0,True,False,20240726072715,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20250726,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,4957a7ed-ae49-4956-abe7-3305bba18e0a,Assistent medewerker (Participatiewet),84-JW-85,,1,0,True,False,20221205130201,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,496a56fc-1260-42c1-9075-52f2d453c37d,Gedragsdeskundige senior,DT-745-V,,1,0,True,False,20221205130203,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,497e28e2-1a9b-4497-8871-2e68f5c92c37,ENGELS - Publicatie Emotionele Ontwikkeling Omschrijving fasen en bijbehorende begeleidingsstijl,MYK-75-G,"Engeltalige versie van de publicatie over de emotionele ontwikkeling van de uitgave uit 2022. In de afgelopen jaren is gebleken dat er veel belangstelling voor de omschrijving
van de fasen en bijbehorende begeleidingsstijl is. De publicatie blijkt niet alleen bruikbaar
te zijn voor mensen met een verstandelijke beperking maar ook voor werkvelden als
kinderopvang, (speciaal) onderwijs, jeugd- en pleegzorg, ggz en (forensische) psychiatrie.",1,0,True,False,20231026140541,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,29,Communicatie,Cordaan\Communicatie,published,20260827,False,none,nl-NL,pdf,application/pdf,not_used,
True,4986bbdc-68f4-4ab3-9b76-6cb85ed04751,Handleiding Aangepast Weergave en Abonnementen,8-JKW-55,,2,0,True,False,20260212120333,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,43,Werkinstructies en handleidingen,Cordaan\Cordaan Informatie Systeem (CIS)\Werkinstructies en handleidingen,published,20270212,False,none,nl-NL,pdf,application/pdf,not_used,
True,49897fe3-0e9c-415e-8ac1-d5ca450dc022,Reanimatie Protocol VG,2-JCT-25,"Dit protocol beschrijft de werkwijze t.a.v. reanimeren VG-cliënten. Uitgangspunt: Wel reanimeren, tenzij anders besloten. In dit document worden uitgangspunten, werkwijze en het maken van afspraken met cliënten t.a.v. reanimatie besproken.",3,0,True,False,20251027101948,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20251127,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,49c1073a-88c9-4f25-861c-9fdd5f699fbc,Format advies- en instemmingsaanvragen cliëntenraden,DR-WH-87,Dit is een invulformat voor advies- en instemmingsaanvragen van cliëntenraden,1,0,True,False,20250812142525,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,39,Raad van Bestuur,Cordaan\Raad van Bestuur,published,20260812,False,none,nl-NL,pdf,application/pdf,not_used,
True,49ee7063-9798-4851-9e64-d63eac1927f2,Formulier Vergoeding Beeldschermbril,58-KY-75,Dit formulier hoort bij de regeling 'Beeldschermbril' en vul je in om in aanmerking te komen voor vergoeding.,4,0,True,False,20221205130207,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270403,False,none,nl-NL,pdf,application/pdf,not_used,
True,4a144734-a1c3-44a2-9e80-95f9be8fea37,Dit vind ik ervan! (DVIE!) - informatie voor medewerkers,YT-65-88,Informatie voor medewerkers ter voorbereiding op een Dit vind ik ervan! gesprek met een cliënt of verwant.,1,0,True,False,20241028113249,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20261006,False,none,nl-NL,pdf,application/pdf,not_used,
True,4a25edd0-d003-476e-a395-9a465a7e3b72,Medewerkerreis Gedragsdeskundigen VGZ-GGZ,R-828-JW,,4,0,True,False,20251009111807,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20261009,False,none,nl-NL,pdf,application/pdf,not_used,
True,4ae85a39-1bd8-4b14-a45f-d61705c0abd6,HR controller,44-TPQ-5,,2,0,True,False,20221205130206,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20260530,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,4af9cdd7-5e3a-4f31-8fb4-81da87f293e5,Psychologisch medewerker,VBB-28-W,,2,0,True,False,20221205130523,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,4b171db7-700c-4155-bdc4-7cb7b937d5ea,Ontruimingsplan Hof van Sloten,46-KN-88,Ontruimingsplan Hof van Sloten,2,0,True,False,20251016071446,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261016,False,none,nl-NL,pdf,application/pdf,not_used,
True,4ba5c12d-221b-45ac-ba42-3b660494d36b,Afwegingsinstrument voor opname eerstelijns verblijf (ELV),65-VQ-KY,Afwegingsinstrument voor opname eerstelijns verblijf (ELV).,1,0,True,False,20260114195517,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260722,False,none,nl-NL,pdf,application/pdf,not_used,
True,4bea9903-85ba-42e2-8e35-882aaa37fcaf,Overeenkomst client-begeleider-toezichthouder,WWN-64-Q,"Format overeenkomst over afspraken tussen cliënt, reclassering en Cordaan
",5,0,True,False,20260105082313,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270131,False,none,nl-NL,pdf,application/pdf,not_used,
True,4c2764a1-f12e-4cb3-8875-4823f1ce879d,Procedure aanvraag (preventieve) Meerzorg VGZ/GGZ/V&V,PFH-52-X,Procedure aanvragen (preventieve) Meerzorg VGZ/GGZ/V&V,7,0,True,False,20250521094635,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20260521,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,4c2b1f7e-540e-45c0-9279-91b4723e747a,Video cliëntverhaal delen,YC-KV-45,Video cliëntverhaal delen in ONS via CarenZorgt,1,0,False,True,20250512132636,False,interactive,False,False,True,11,Interactief document,11,Interactief document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270413,False,none,nl-NL,,,,
True,4c2c7d6a-9cea-43d4-a99b-e781d8776107,Onderzoeksprotocol Integriteit,NCJ-27-C,"In dit protocol staat weergegeven wanneer sprake is van een integriteitsschending, hoe een integriteitsschending kan worden gemeld en hoe een (intern) onderzoek naar een vermoedelijke integriteitschending binnen Cordaan verloopt. Ook staat beschreven aan welke eisen een onderzoek moet voldoen. ",4,0,True,False,20251211091124,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20261211,False,none,nl-NL,pdf,application/pdf,not_used,
True,4cab50ee-4123-40e8-bf60-caa2c4b1ffb9,Werkinstructie Appical voor Managers,FBK-87-H,,1,0,True,False,20241127103048,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,19,HR,Cordaan\HR,published,20251127,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,4cf73636-ecde-4818-b63b-0a462bace383,Richtlijn overdracht VGZ en GGZ,52-BB-48,Hulpmiddel richtlijnen overdracht in teams. ,1,0,True,False,20221117125217,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20231117,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,4d0f91eb-999d-4b6e-ad2a-16af0802614f,Domeingericht werken gedragsdeskundigen VGZ/GGZ domeinen,NK-BT-78,,1,0,True,False,20240703073538,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260930,False,none,nl-NL,pdf,application/pdf,not_used,
True,4d78bdb0-3830-400c-9544-1e293a62d3ae,Camerabeelden terugkijken,HD-FV-67,Camerabeelden terugkijken (alleen voor locatiemanagers),1,0,True,False,20260310154732,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,28,Zorgdomotica,Cordaan\ICT\Zorgdomotica,published,20270310,False,none,nl-NL,pdf,application/pdf,not_used,
True,4d8bdeb0-7a2c-4365-a035-a13344a1e081,WZD in ONS VGZ,26-86-QC,Interactieve werkafspraken Wzd in ONS. ,19,0,False,True,20260211100636,False,interactive,False,False,True,11,Interactief document,11,Interactief document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270211,False,none,nl-NL,,,,
True,4d996e26-f7a7-4cc5-92fe-bdb299994009,Gastvrouw VGZ GGZ,4-YJX-65,,1,0,True,False,20221205130203,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,4dd67807-36b4-46fe-b0bc-bbe44fb4d151,Ontruimingsplan IJzerwerkerstraat 7-9 Geb K 28-08-2020 aanpassing 27-9-2023,RC-427-G,Ontruimingsplan IJzerwerkerstraat 7-9 Geb K 28-08-2020 aanpassing 27-9-2023,1,0,True,False,20241008132641,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261029,False,none,nl-NL,pdf,application/pdf,not_used,
True,4df5a0ca-1840-4c32-bb60-cddbfa63c7de,Ontruimingsplan Cordaan Gaasperdam,JP-88-VB,Ontruimingsplan Cordaan Gaasperdam versie 2026,2,0,True,False,20260422065637,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20270422,False,none,nl-NL,pdf,application/pdf,not_used,
True,4e011e9b-8d4b-423e-967f-b99a94f28976,Manager capaciteitsbureau,57-NMW-6,,1,0,True,False,20250716095559,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270716,False,none,nl-NL,pdf,application/pdf,not_used,
True,4e0abea1-01eb-4d33-ace5-9d249f987e72,Beleid ontheffing pauzeregeling 2019 v3.0,HMM-87-X,"Wet- en regelgeving schrijft voor dat medewerkers pauzeren bij diensten langer dan 5,5 uur. In dit beleid staan de voorwaarden beschreven waaronder pauze ontheffing mogelijk is.",5,0,True,False,20250408111513,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270408,False,none,nl-NL,pdf,application/pdf,not_used,
True,4e29a42a-50fb-4d1f-aff1-a256a11c1484,Uitleg gebruik Spend Cloud,4-JQQ-88,Document bevat instructies over het gebruik van Spend Cloud (digitaal kasboek) en Bunqpas. ,3,0,True,False,20260331114539,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,22,Financiën,Cordaan\Financiën,published,20260515,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,4e349e21-224a-41c2-9567-db1f14160a5b,Kwaliteitssysteem Cordaan,57-NC-72,Dit document bevat informatie over de verschillende systemen en informatie die verzameld wordt om kwaliteit inzichtelijk te maken. Gezamenlijk vormt dit het kwaliteitssysteem van Cordaan. ,1,0,True,False,20260114193657,True,file,False,False,True,4,PowerPoint document,4,PowerPoint document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20240501,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,4e46c2eb-73ad-4d2a-b121-7ffa4c7c21ca,Procedure recall,48-BWM-8,Terugroepen van producten,6,0,True,False,20241008132643,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261005,False,none,nl-NL,pdf,application/pdf,not_used,
True,4e5864b8-9525-4024-adee-58195da964ea,Meldformulier (mogelijke) calamiteit in de zorgverlening (bijlage 1),RT-NQ-67,"Dit meldformulier hoort bij de procedure Melden calamiteiten aan toezichthoudende instanties.

De teammanager vult dit ‘meldformulier mogelijke calamiteit in de zorgverlening’ in en verzendt deze aan zijn leidinggevende.",2,0,True,False,20260114162145,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20230913,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,4e5a173f-5cef-4dde-a86e-14719e012a9a,Procedure aanvragen en gebruik foto's en illustraties,7-XKT-24,"In deze procedure lees je hoe je foto's of illustraties aanvraagt van bijvoorbeeld Cordaanlocaties, activiteiten, cliënten en medewerkers en hoe je aanvragen kunt doen voor nieuwe foto's. ",3,0,True,False,20260319111027,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,29,Communicatie,Cordaan\Communicatie,published,20270319,False,none,nl-NL,pdf,application/pdf,not_used,
True,4ebcebdb-e522-4818-86da-493d8b252b20,Procedure hoe om te gaan met een psychiatrische crisis,FR-82-68,"Deze procedure geeft aan hoe te handelen in geval van een psychiatrische crisissituatie. 
Er is sprake van een crisissituatie wanneer er – al dan niet naar aanleiding van een ingrijpende gebeurtenis- een zodanige verstoring ontstaat in het evenwicht van de cliënt met zijn omgeving dat het gebruikelijke probleemoplossend vermogen niet meer toereikend is. 
Er is sprake van een acuut psychiatrische crisis wanneer psychiatrische symptomen de overhand hebben en de situatie niet meer te handhaven is en de cliënt verdere behandeling nodig heeft. Inzet van professionele hulp en/of ondersteuning is noodzakelijk. ",4,0,True,False,20260422080505,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20261216,False,none,nl-NL,pdf,application/pdf,not_used,
True,4f36208d-9f24-4bc5-9078-0f08e531edf1,Coördinator facilitair,75-CK-JH,,1,0,True,False,20241023125115,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,4f6a11a1-b162-42cd-b6bf-ef2e66f03644,ONS ZidW - Flyer registratie uren reguliere teams,F-584-NN,Deze flyer geeft een overzicht van de verschillende uursoorten die van toepassing zijn voor de reguliere wijkteams binnen het domein Zorg in de Wijk. Deze wordt up to date gehouden a.d.h.v. eventuele wijzigingen. Beheerder is de werkgroep planning ZidW. ,3,0,True,False,20251218111245,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20261218,False,none,nl-NL,pdf,application/pdf,not_used,
True,4f9d4c22-8198-4145-be2e-8aae3afa5a4f,Ontruimingsplan Cordaan Nieuw Sloten Borgloonstraat,GP-52-45,Ontruimingsplan Cordaan Nieuw Sloten Borgloonstraat,1,0,True,False,20250211075200,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20260211,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,4faa1e8c-3ac6-4197-b684-5234c7d676a6,Kadernotitie opleiden tot GZ psycholoog,88-55-TW,,3,0,True,False,20250827092848,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20270827,False,none,nl-NL,pdf,application/pdf,not_used,
True,50199bdc-71f0-4f51-9da6-7189090cf974,Op je plek bij Cordaan VGZ-GGZ locaties,QF-756-C,,1,0,True,False,20260113133502,True,file,False,False,True,4,PowerPoint document,4,PowerPoint document,True,False,False,False,False,33,CSB,Cordaan\CSB,published,20270113,False,none,nl-NL,pdf,application/pdf,not_used,
True,50510112-8c0f-499c-84e0-82d553713dea,Teammanager meldpunt,74-GMF-7,,2,0,True,False,20240530133416,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20260530,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,50545117-523e-4e28-a3b1-9058e3906a87,Betaal- & Incassodata vergoedingen & kosten 2026,44-NQ-84,Document bevat betaal- en incassodata voor vergoedingen van kosten gedurende januari t/m september 2026. Laatste kwartaal volgt nog. ,4,0,True,False,20260331114538,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,22,Financiën,Cordaan\Financiën,published,20270305,False,none,nl-NL,pdf,application/pdf,not_used,
True,508e88fa-fe16-450b-8ac3-24d7cd43b40f,Manager verhuur en beheer,N-665-JX,,1,0,True,False,20221205130203,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,50a80a48-1b32-409e-a20c-5398419c2659,werkafspraken behandelaren ONS,V-285-GX,Afspraken werkwijze behandelaren ONS,6,0,True,False,20240516113750,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20250516,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
